product_id,product_name,description,price,stock_quantity,category
685e2ba5fc13ae2323fa171d,Coconut Curry Lentil Soup,"A hearty soup made with lentils, coconut milk, and a blend of spices for a tropical flavor.",3.99,218,Food 
685e2ba5fc13ae2323fa171e,Almond Flour,"Gluten-free almond flour, perfect for baking.",5.99,254,Food 
685e2ba5fc13ae2323fa171f,Whipped Cream Cheese,"Light and fluffy cream cheese, perfect for bagels or cooking.",2.99,70,Food 
685e2ba5fc13ae2323fa1720,Frozen Cauliflower Rice,Convenient and low-carb alternative to traditional rice.,2.99,198,Food 
685e2ba5fc13ae2323fa1721,Bamboo Toothbrush Holder,Eco-friendly bamboo holder for toothbrushes.,14.99,481,Health
685e2ba5fc13ae2323fa1722,Honey Sriracha Chicken Bites,"Frozen chicken bites coated in a honey sriracha glaze, spicy and sweet.",7.99,374,Food 
685e2ba5fc13ae2323fa1723,Breezy Off-The-Shoulder Top,A light and breezy top ideal for warm days.,34.99,246,Clothing 
685e2ba5fc13ae2323fa1724,Mini Fondue Set,Complete fondue set for chocolate and cheese parties.,34.99,286,Kitchen
685e2ba5fc13ae2323fa1725,Children's Garden Tool Set,Colorful and child-friendly gardening tools for little hands.,22.99,149,Garden
685e2ba5fc13ae2323fa1726,Lentils,"High in protein, perfect for soups and stews.",2.99,420,Food 
685e2ba5fc13ae2323fa1727,A-Line Skirt,"Classic A-line skirt that flatters every figure, perfect for work or play.",35.99,207,Clothing 
685e2ba5fc13ae2323fa1728,Wireless Charger,Qi-certified wireless charger for fast charging.,24.99,260,Accessories
685e2ba5fc13ae2323fa1729,Smart Thermostat,Wi-Fi enabled thermostat for energy-saving temperature control.,149.99,472,Smart Home
685e2ba5fc13ae2323fa172a,Sweet Cherry Tomatoes,Fresh and juicy cherry tomatoes for salads and snacking.,2.99,370,Food 
685e2ba5fc13ae2323fa172b,Kale Salad with Lemon Dressing,"Fresh kale salad with a zesty lemon dressing, great as a side dish.",4.99,150,Food 
685e2ba5fc13ae2323fa172c,Bamboo Cutting Board Set,Eco-friendly bamboo cutting boards in various sizes.,34.99,321,Kitchen
685e2ba5fc13ae2323fa172d,Pleated Midi Dress,"A stylish midi dress with stylish pleats, suitable for any occasion.",79.99,284,Clothing 
685e2ba5fc13ae2323fa172e,Vegetable Lasagna,"Layers of pasta, veggies, and cheese baked to perfection.",6.99,64,Food 
685e2ba5fc13ae2323fa172f,Corn Tortillas,"Soft and warm corn tortillas, perfect for tacos and burritos.",2.49,132,Food 
685e2ba5fc13ae2323fa1730,Cinnamon Ice Cream,"Creamy ice cream with a warm cinnamon flavor, perfect for dessert.",4.99,455,Food 
685e2ba5fc13ae2323fa1731,Pecan Nuts,"Nutty, crunchy pecans great for baking.",6.49,336,Food 
685e2ba5fc13ae2323fa1732,Blender Bottle,Portable mixer bottle for smoothies and protein shakes.,12.99,179,Fitness
685e2ba5fc13ae2323fa1733,Outdoor Camping Hammock,Lightweight and durable hammock for relaxing in nature.,29.99,135,Outdoor
685e2ba5fc13ae2323fa1734,Pet Food Storage Container,Airtight container to keep pet food fresh.,24.99,78,Pets
685e2ba5fc13ae2323fa1735,Black Olives,"Sliced black olives, perfect for salads and pizzas.",1.99,227,Food 
685e2ba5fc13ae2323fa1736,Classic Vanilla Fudge,"Creamy vanilla fudge, a sweet treat for all occasions.",4.49,31,Food 
685e2ba5fc13ae2323fa1737,Spicy Tuna Salad,"Ready-to-eat tuna salad with a spicy kick, perfect for sandwiches.",4.49,410,Food 
685e2ba5fc13ae2323fa1738,Digital Camera,Compact digital camera with 20MP resolution.,299.99,193,Electronics
685e2ba5fc13ae2323fa1739,Pumpkin Seeds,"Crunchy roasted pumpkin seeds, great for snacking.",2.79,335,Food 
685e2ba5fc13ae2323fa173a,Honey Garlic Shrimp,"Shrimp marinated in a honey garlic sauce, ready to cook.",8.49,445,Food 
685e2ba5fc13ae2323fa173b,Chino Shorts,Classic chino shorts in a versatile color for summer adventures.,34.99,348,Clothing 
685e2ba5fc13ae2323fa173c,Electric Pressure Cooker,"Multi-function pressure cooker that can sauté, steam, and slow cook.",89.99,390,Kitchen
685e2ba5fc13ae2323fa173d,Almond Flour Bread Mix,Gluten-free bread mix made with almond flour.,4.89,141,Food 
685e2ba5fc13ae2323fa173e,Organic Green Lentils,"Nutty flavored lentils, perfect for soups and salads.",3.99,329,Food 
685e2ba5fc13ae2323fa173f,Tuna Fish (canned),"Wild-caught tuna in olive oil, perfect for salads.",2.29,219,Food 
685e2ba5fc13ae2323fa1740,Tuscan Bean Soup,A hearty mix of beans in a flavorful tomato broth.,2.49,346,Food 
685e2ba5fc13ae2323fa1741,Smart Air Purifier,Filters allergens and pollutants from the air for a healthier home.,199.99,420,Home
685e2ba5fc13ae2323fa1742,Patterned Knit Scarf,Add a pop of color with this stylish patterned knit scarf.,25.99,301,Clothing 
685e2ba5fc13ae2323fa1743,Garden Hose Reel,Compact hose reel to keep your garden tidy.,49.99,264,Garden
685e2ba5fc13ae2323fa1744,Trackpad for Laptop,Wireless trackpad for enhanced laptop navigation.,49.99,352,Accessories
685e2ba5fc13ae2323fa1745,Fitness Smartwatch,Multifunctional smartwatch for fitness tracking.,99.99,96,Wearable Tech
685e2ba5fc13ae2323fa1746,Miso Soup Mix,"Instant miso soup mix, just add hot water for a warm meal.",3.29,343,Food 
685e2ba5fc13ae2323fa1747,Scent Diffuser,Ultrasonic essential oil diffuser with LED lights.,34.99,110,Home
685e2ba5fc13ae2323fa1748,Yoga Mat Carrier,Convenient carrier for transporting yoga mat.,12.99,242,Fitness
685e2ba5fc13ae2323fa1749,Collapsible Storage Crates,Space-saving crates for easy organization at home or while traveling.,18.99,325,Home
685e2ba5fc13ae2323fa174a,Sriracha Sauce,Spicy chili sauce for an extra kick in your meals.,3.19,419,Food 
685e2ba5fc13ae2323fa174b,Smart Thermostat,Wi-Fi enabled thermostat for energy-saving temperature control.,149.99,225,Smart Home
685e2ba5fc13ae2323fa174c,Survival Gear Kit,Essential survival gear kit for emergencies.,59.99,159,Outdoor
685e2ba5fc13ae2323fa174d,Magnet Travel Fridge Magnets,Fun tourist magnets from around the world for your fridge.,12.99,336,Accessories
685e2ba5fc13ae2323fa174e,Classic Vanilla Fudge,"Creamy vanilla fudge, a sweet treat for all occasions.",4.49,15,Food 
685e2ba5fc13ae2323fa174f,Cheddar Cheese Slices,"Creamy cheddar cheese slices, perfect for sandwiches and snacks.",3.49,49,Food 
685e2ba5fc13ae2323fa1750,Plant-Based Protein Bars,Nutritious protein bars for on-the-go snacking.,19.99,89,Health
685e2ba5fc13ae2323fa1751,Electric Pressure Cooker,"Multi-function pressure cooker that can sauté, steam, and slow cook.",89.99,215,Kitchen
685e2ba5fc13ae2323fa1752,Cinnamon Sugar Tortilla Chips,"Crispy chips with a sweet twist, perfect for dipping.",3.29,10,Food 
685e2ba5fc13ae2323fa1753,Noise-Canceling Earbuds,Wireless earbuds designed for immersive sound experience.,79.99,275,Audio
685e2ba5fc13ae2323fa1754,Luxury Bathrobe,Soft and cozy bathrobe perfect for relaxing at home.,49.99,321,Clothing
685e2ba5fc13ae2323fa1755,Chickpea Pasta,Healthy pasta alternative made from chickpeas,4.19,273,Food 
685e2ba5fc13ae2323fa1756,Peanut Butter Pretzel Bites,Crunchy pretzel bites filled with peanut butter,4.19,469,Food 
685e2ba5fc13ae2323fa1757,Hummus Trio Pack,"A variety pack of classic, roasted red pepper, and garlic hummus.",5.49,126,Food 
685e2ba5fc13ae2323fa1758,Sweet and Spicy Barbecue Sauce,A flavorful barbecue sauce with a sweet and spicy kick.,3.99,47,Food 
685e2ba5fc13ae2323fa1759,Cotton Sweatpants,Soft and breathable cotton sweatpants perfect for lounging or workouts.,29.99,262,Clothing 
685e2ba5fc13ae2323fa175a,Action Camera,Compact action camera for capturing adventures.,199.99,251,Electronics
685e2ba5fc13ae2323fa175b,Automatic Pet Feeder,Programmable pet feeder for scheduled meals.,69.99,6,Pets
685e2ba5fc13ae2323fa175c,Almond Joy Protein Bars,Chocolate coconut protein bars inspired by the classic candy bar.,1.99,339,Food 
685e2ba5fc13ae2323fa175d,Chili Lime Seasoning,Zesty seasoning great for tacos and grilling.,2.99,240,Food 
685e2ba5fc13ae2323fa175e,Mushroom Soup (canned),Creamy soup full of rich mushroom flavor.,2.49,407,Food 
685e2ba5fc13ae2323fa175f,Garlic Herb Seasoning,A blend of herbs and garlic for seasoning meats and vegetables.,1.99,498,Food 
685e2ba5fc13ae2323fa1760,Marinara Sauce,Classic marinara sauce for all pasta dishes.,3.49,272,Food 
685e2ba5fc13ae2323fa1761,Sliced Bell Peppers,Fresh sliced bell peppers for salads or stir-fries.,3.99,440,Food 
685e2ba5fc13ae2323fa1762,Aeropress Coffee Maker,Portable coffee maker for rich brews on the go.,29.99,265,Kitchen
685e2ba5fc13ae2323fa1763,Overnight Duffle Bag,Spacious duffle bag for weekend getaways.,34.99,82,Travel
685e2ba5fc13ae2323fa1764,Portable USB-C Monitor,Lightweight and slim monitor ideal for dual-screen setups.,199.99,90,Electronics
685e2ba5fc13ae2323fa1765,Window Bird Feeder with Suction Cups,Clear feeder that attaches to windows for bird watching.,28.99,285,Outdoor
685e2ba5fc13ae2323fa1766,Electric Griddle,Large electric griddle for family meals.,54.99,9,Kitchen
685e2ba5fc13ae2323fa1767,Over-Ear Headphones,Comfortable over-ear headphones with deep bass.,59.99,201,Audio
685e2ba5fc13ae2323fa1768,Indoor Grill,Electric indoor grill for quick meals.,59.99,258,Kitchen
685e2ba5fc13ae2323fa1769,Frozen Berry Medley,"A mix of strawberries, blueberries, and raspberries, great for smoothies or desserts.",5.49,446,Food 
685e2ba5fc13ae2323fa176a,Honey Sriracha Chicken Bites,"Frozen chicken bites coated in a honey sriracha glaze, spicy and sweet.",7.99,216,Food 
685e2ba5fc13ae2323fa176b,Body Wash,Moisturizing body wash with natural ingredients.,12.99,425,Beauty
685e2ba5fc13ae2323fa176c,Electric Griddle,Large electric griddle for family meals.,54.99,38,Kitchen
685e2ba5fc13ae2323fa176d,Veggie Lovers Pizza,Frozen pizza loaded with fresh vegetables and mozzarella cheese.,8.99,221,Food 
685e2ba5fc13ae2323fa176e,Scented Candles,Set of three aromatic candles with various scents.,19.99,266,Home
685e2ba5fc13ae2323fa176f,Banana Peanut Butter Smoothie,Frozen smoothie mix with bananas and peanut butter for a quick drink.,5.49,409,Food 
685e2ba5fc13ae2323fa1770,Canvas High-Top Sneakers,Trendy high-top canvas sneakers for a stylish streetwear look.,49.99,465,Clothing 
685e2ba5fc13ae2323fa1771,Spicy Avocado Salsa,"A zesty salsa made from ripe avocados, tomatoes, onions, and jalapeños, great for dipping or topping.",4.49,292,Food 
685e2ba5fc13ae2323fa1772,Sea Salt Caramel Popcorn,"Sweet and salty popcorn with sea salt and caramel, a tasty treat.",3.99,261,Food 
685e2ba5fc13ae2323fa1773,Dark Chocolate Covered Pretzels,Crunchy pretzels dipped in rich dark chocolate.,3.99,4,Food 
685e2ba5fc13ae2323fa1774,Creamy Avocado Dip,"Rich and creamy dip made with real avocado, great for chips.",3.49,203,Food 
685e2ba5fc13ae2323fa1775,Spinach and Cheese Quiche,Savory quiche loaded with spinach and cheese.,5.49,241,Food 
685e2ba5fc13ae2323fa1776,Collapsible Pet Dog Bowl,Travel-friendly dog bowl that is collapsible for easy storage.,9.99,123,Pets
685e2ba5fc13ae2323fa1777,Sea Salt Caramel Brownie,Moist brownie topped with sea salt and caramel drizzle.,2.49,429,Food 
685e2ba5fc13ae2323fa1778,Homemade Salsa,"Fresh salsa made with tomatoes, onions, and cilantro.",3.79,440,Food 
685e2ba5fc13ae2323fa1779,Pineapple Rings,Delicious canned pineapple rings for desserts or salads.,2.49,459,Food 
685e2ba5fc13ae2323fa177a,Educational STEM Kit,Hands-on experience with science and engineering projects.,35.99,81,Toys
685e2ba5fc13ae2323fa177b,Microfiber Cleaning Cloth Set,Assorted cloths for cleaning electronics and delicate surfaces.,9.99,396,Home
685e2ba5fc13ae2323fa177c,Spicy Tuna Rolls,"The perfect seafood snack, ready to eat and delicious.",6.49,12,Food 
685e2ba5fc13ae2323fa177d,Whole Grain Hamburger Buns,Soft hamburger buns made with whole grains.,2.69,178,Food 
685e2ba5fc13ae2323fa177e,Butternut Squash Soup,"Creamy and delicious soup made with real butternut squash, ready to heat.",3.49,60,Food 
685e2ba5fc13ae2323fa177f,Portable Ice Maker,Compact ice maker for creating ice at home or in offices.,199.99,367,Kitchen
685e2ba5fc13ae2323fa1780,Chickpea Salad,A ready-to-eat salad made with chickpeas and veggies.,5.49,63,Food 
685e2ba5fc13ae2323fa1781,Car Vacuum,Portable car vacuum cleaner with strong suction.,49.99,214,Automotive
685e2ba5fc13ae2323fa1782,Self-Massaging Pillow,Comfortable pillow with built-in massage features.,49.99,6,Health
685e2ba5fc13ae2323fa1783,Black Bean Spaghetti,"High-protein pasta made from black beans, gluten-free.",3.99,257,Food 
685e2ba5fc13ae2323fa1784,Spicy Garlic Edamame,"Steamed edamame tossed in a spicy garlic sauce, great for snacking.",3.99,447,Food 
685e2ba5fc13ae2323fa1785,Portable Camping Shower,Convenient shower system for camping and outdoor activities.,39.99,414,Outdoor
685e2ba5fc13ae2323fa1786,Classic Caesar Dressing,Rich and creamy Caesar dressing for salads and wraps.,3.49,283,Food 
685e2ba5fc13ae2323fa1787,Pasta Primavera,Frozen vegetable primavera for quick meals.,4.99,153,Food 
685e2ba5fc13ae2323fa1788,Beef Jerky,"Savory, protein-rich beef jerky for on-the-go snacking.",5.99,201,Food 
685e2ba5fc13ae2323fa1789,Mini Fondue Set,Complete fondue set for chocolate and cheese parties.,34.99,386,Kitchen
685e2ba5fc13ae2323fa178a,Maple Pecan Oatmeal Cookies,Soft oatmeal cookies with maple and pecans.,3.99,99,Food 
685e2ba5fc13ae2323fa178b,USB Desk Fan,Compact USB fan for personal cooling.,14.99,165,Home
685e2ba5fc13ae2323fa178c,Fruit and Nut Energy Bites,Natural energy bites packed with fruits and nuts for a perfect snack.,2.99,174,Food 
